adj_abs_diff_mean,adj_abs_diff_median,cluster_mismatch_rate,permutation,plate_key,plateid
0.035765597058823526,0.00856390000000002,0.2647058823529412,1,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.036428626470588234,0.007485600000000041,0.14705882352941177,2,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035448102941176465,0.00670325000000005,0.20588235294117646,3,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03459308823529411,0.006195400000000016,0.2647058823529412,4,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.023864105882352948,0.00448365000000001,0.2647058823529412,5,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03539652352941176,0.00639495000000001,0.2647058823529412,6,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03478281470588235,0.0064872500000000555,0.14705882352941177,7,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03570222647058823,0.00564870000000001,0.23529411764705882,8,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038979614705882355,0.00687155000000006,0.2647058823529412,9,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03184939705882353,0.007644550000000081,0.20588235294117646,10,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03148528823529411,0.0049416500000000205,0.2647058823529412,11,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03124907941176469,0.005567500000000005,0.2647058823529412,12,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03288844117647058,0.00687155000000006,0.2647058823529412,13,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03267354411764706,0.005809200000000015,0.23529411764705882,14,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.034260814705882346,0.005249650000000047,0.2647058823529412,15,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03940553529411763,0.00630845000000002,0.20588235294117646,16,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.030955852941176462,0.004388899999999971,0.23529411764705882,17,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039892347058823524,0.008197800000000036,0.2647058823529412,18,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035327941176470576,0.0072830500000000105,0.2647058823529412,19,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039709949999999994,0.0063477000000000065,0.20588235294117646,20,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03150568529411764,0.005081000000000005,0.23529411764705882,21,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.031051697058823522,0.005759200000000021,0.23529411764705882,22,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03730665588235293,0.005552400000000014,0.17647058823529413,23,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.032828682352941174,0.0057196500000000206,0.23529411764705882,24,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03907284999999999,0.00638420000000001,0.2647058823529412,25,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03755498235294117,0.006195400000000016,0.23529411764705882,26,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03891753823529411,0.0057681000000000555,0.2647058823529412,27,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.025762049999999998,0.004834599999999965,0.20588235294117646,28,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03399126470588233,0.004989450000000011,0.23529411764705882,29,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03768390588235294,0.005149350000000051,0.2647058823529412,30,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.032105947058823525,0.005500700000000025,0.20588235294117646,31,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03789781764705881,0.006012300000000029,0.20588235294117646,32,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03564088529411765,0.006229950000000036,0.2647058823529412,33,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.036118099999999986,0.007486249999999976,0.20588235294117646,34,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03968153235294117,0.007059199999999985,0.2647058823529412,35,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.019743652941176474,0.006361600000000021,0.20588235294117646,36,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03230923235294117,0.006496950000000005,0.2647058823529412,37,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.033121652941176465,0.007400200000000025,0.2647058823529412,38,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.036418049999999993,0.006481550000000001,0.17647058823529413,39,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03870460882352941,0.0065398500000000154,0.20588235294117646,40,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.04033026176470588,0.0094631,0.17647058823529413,41,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039686529411764704,0.0067370500000000205,0.2647058823529412,42,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038754617647058814,0.00638420000000001,0.20588235294117646,43,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.036934076470588245,0.007485600000000041,0.23529411764705882,44,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.032686582352941175,0.00658830000000005,0.23529411764705882,45,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03532454705882353,0.0042397000000000155,0.23529411764705882,46,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039341788235294106,0.006415800000000026,0.2647058823529412,47,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.027417823529411765,0.004522749999999965,0.2647058823529412,48,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03907521470588235,0.00647870000000001,0.17647058823529413,49,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.02969293823529412,0.00546085000000002,0.23529411764705882,50,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.024634952941176468,0.00506935000000003,0.2647058823529412,51,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03845101764705882,0.00478460000000003,0.2647058823529412,52,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035496817647058816,0.006079,0.23529411764705882,53,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.031082626470588237,0.005249650000000047,0.2647058823529412,54,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03323509117647058,0.003976849999999975,0.2647058823529412,55,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03428250882352941,0.006268849999999991,0.2647058823529412,56,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03597105588235294,0.00763790000000003,0.17647058823529413,57,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03967640588235294,0.007513850000000046,0.14705882352941177,58,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0326476794117647,0.006785800000000011,0.17647058823529413,59,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.034184167647058825,0.006336649999999996,0.2647058823529412,60,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03598587058823529,0.006586199999999986,0.20588235294117646,61,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038325338235294104,0.007211199999999976,0.20588235294117646,62,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.035394294117647065,0.006475899999999975,0.23529411764705882,63,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.031740588235294125,0.00713845000000002,0.2647058823529412,64,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03801921470588234,0.004365699999999975,0.2647058823529412,65,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03872957352941176,0.0069304000000000605,0.17647058823529413,66,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03193143823529412,0.005759200000000021,0.23529411764705882,67,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.027798352941176475,0.00566785000000003,0.2647058823529412,68,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039131179411764694,0.006812900000000015,0.20588235294117646,69,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.031525573529411766,0.0043376500000000305,0.23529411764705882,70,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03173337352941176,0.005971899999999975,0.23529411764705882,71,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03493686176470589,0.0065461000000000555,0.20588235294117646,72,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03858840882352941,0.005551900000000051,0.17647058823529413,73,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03498076470588235,0.008069950000000044,0.14705882352941177,74,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03168536764705882,0.006087750000000011,0.17647058823529413,75,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03225283823529411,0.005808900000000006,0.23529411764705882,76,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.033764041176470576,0.004997000000000031,0.2647058823529412,77,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03865839411764705,0.007142600000000001,0.23529411764705882,78,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03722545294117646,0.005535800000000032,0.2647058823529412,79,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.040080347058823525,0.00866644999999999,0.14705882352941177,80,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.030741338235294114,0.005349150000000025,0.2647058823529412,81,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.025348808823529412,0.004624550000000005,0.23529411764705882,82,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03527764117647058,0.00639495000000001,0.2647058823529412,83,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03853115588235293,0.0069748000000000605,0.17647058823529413,84,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03161144705882353,0.005636150000000057,0.2647058823529412,85,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.033120414705882346,0.0066207999999999805,0.17647058823529413,86,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0338174882352941,0.005474699999999996,0.2647058823529412,87,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03131167352941176,0.006050500000000011,0.20588235294117646,88,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03514089411764706,0.0050561500000000405,0.2647058823529412,89,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038082588235294104,0.005402500000000036,0.23529411764705882,90,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.027453794117647052,0.004099499999999979,0.20588235294117646,91,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.033696673529411754,0.005145400000000026,0.23529411764705882,92,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0343973794117647,0.0030473999999999744,0.2647058823529412,93,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03141540882352941,0.005950049999999981,0.23529411764705882,94,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.031630294117647055,0.004952700000000031,0.17647058823529413,95,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039035052941176464,0.0057196500000000206,0.17647058823529413,96,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.04024257058823529,0.008710050000000025,0.2647058823529412,97,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03545838235294117,0.007768850000000051,0.14705882352941177,98,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.028582182352941167,0.00706959999999995,0.23529411764705882,99,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039173385294117645,0.006530000000000036,0.2647058823529412,100,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.034445502941176466,0.004349800000000016,0.17647058823529413,101,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03900652941176471,0.00660000000000005,0.20588235294117646,102,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0357532794117647,0.0075950499999999956,0.2647058823529412,103,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03926223235294117,0.005669650000000026,0.11764705882352941,104,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.030408426470588234,0.004187050000000026,0.2647058823529412,105,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03514784411764705,0.006610400000000015,0.23529411764705882,106,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.037629223529411754,0.006243850000000051,0.20588235294117646,107,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.039762491176470585,0.007337900000000069,0.20588235294117646,108,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038755994117647054,0.005985200000000026,0.17647058823529413,109,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03859114999999999,0.005383500000000041,0.20588235294117646,110,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03870431470588234,0.004891199999999981,0.20588235294117646,111,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03500185588235293,0.005385250000000009,0.2647058823529412,112,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.0401503088235294,0.007455049999999966,0.2647058823529412,113,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.029772688235294116,0.007155000000000025,0.2647058823529412,114,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.028274897058823526,0.005009249999999965,0.20588235294117646,115,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03345253823529412,0.006288250000000051,0.20588235294117646,116,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03653662941176471,0.00693565000000002,0.23529411764705882,117,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03086435588235294,0.0036162499999999945,0.17647058823529413,118,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.033128117647058815,0.004407800000000016,0.23529411764705882,119,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03514331176470587,0.006223900000000005,0.20588235294117646,120,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03599920882352941,0.005935049999999995,0.23529411764705882,121,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.034900423529411764,0.004912900000000004,0.23529411764705882,122,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03825178235294117,0.00660499999999997,0.14705882352941177,123,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.038395120588235285,0.006011199999999991,0.20588235294117646,124,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
0.03840142058823528,0.006925049999999991,0.2647058823529412,125,Och-ACan_LCWGS-libraries,Och-ACan_LCWGS-libraries
